id,customer_id,transaction_ts,amount
136,657,2022-10-09 06:22:57,"$5,835.81"
396,824,2022-10-09 20:19:22,"$9,782.29"
718,564,2022-10-11 05:38:56,"$5,701.52"
692,150,2022-10-09 14:42:08,"$31,256.87"
787,129,2022-10-10 11:05:13,$288.54
102,223,2022-10-09 01:55:02,$55.81
250,772,2022-10-11 08:51:38,"$47,629.70"
741,385,2022-10-08 14:15:45,$22.33
444,9,2022-10-09 17:31:35,"$7,872.74"
300,447,2022-10-09 07:42:28,"$1,045.60"
385,91,2022-10-11 08:01:41,$66.84
197,690,2022-10-09 08:49:40,"$9,173.21"
340,671,2022-10-09 21:06:53,$0.69
734,540,2022-10-08 22:58:24,$94.98
195,781,2022-10-09 08:04:21,$7.91
852,48,2022-10-09 03:56:31,"$1,914.20"
775,644,2022-10-11 03:45:59,"$55,353.71"
289,362,2022-10-11 01:16:24,$500.05
537,600,2022-10-11 01:28:16,$5.76
60,335,2022-10-09 06:37:18,"$8,534.21"
29,477,2022-10-10 16:33:39,"$63,960.73"
473,885,2022-10-09 12:23:36,"$6,411.91"
1,36,2022-10-10 15:56:18,$183.25
642,698,2022-10-10 00:18:36,"$55,115.01"
45,833,2022-10-09 13:00:49,$93.18
546,554,2022-10-08 22:25:02,"$9,461.06"
394,30,2022-10-10 11:09:21,$33.92
329,133,2022-10-11 06:56:03,$655.22
305,111,2022-10-11 07:07:24,$10.26
506,524,2022-10-09 02:48:07,$492.44
401,219,2022-10-09 20:35:31,"$9,912.69"
594,558,2022-10-10 15:01:59,$175.29
62,475,2022-10-10 12:48:23,"$81,904.76"
794,428,2022-10-10 22:33:23,$95.33
520,700,2022-10-09 21:07:58,$36.98
254,425,2022-10-11 10:09:50,"$4,447.88"
811,340,2022-10-09 02:16:47,$0.14
272,352,2022-10-09 20:41:33,$591.83
15,96,2022-10-09 17:50:42,"$2,615.37"
141,849,2022-10-09 08:55:02,$9.86
842,668,2022-10-08 17:35:30,"$48,711.01"
799,23,2022-10-11 04:01:12,$2.29
36,604,2022-10-08 22:08:46,"$3,070.38"
408,241,2022-10-10 01:44:30,$538.35
347,424,2022-10-09 10:04:52,"$62,728.21"
766,866,2022-10-08 16:41:34,$88.25
553,11,2022-10-08 17:02:36,$8.99
505,669,2022-10-11 06:48:39,$59.22
160,676,2022-10-11 04:42:42,"$1,717.17"
443,659,2022-10-09 06:31:41,"$85,031.80"
12,609,2022-10-10 14:17:56,"$3,798.37"
52,388,2022-10-10 01:27:38,$70.73
705,381,2022-10-09 04:39:15,$891.10
334,377,2022-10-09 22:35:32,$8.44
633,304,2022-10-08 22:48:17,"$8,626.00"
644,587,2022-10-10 01:02:11,$626.14
268,413,2022-10-09 09:05:00,$719.74
78,809,2022-10-09 13:21:57,"$36,852.17"
182,143,2022-10-09 00:10:06,"$7,364.87"
795,79,2022-10-11 07:33:26,"$3,902.05"
421,854,2022-10-10 20:00:59,$849.54
710,656,2022-10-10 08:21:56,"$29,393.33"
889,214,2022-10-09 17:08:38,$24.60
111,11,2022-10-09 00:22:33,"$5,575.06"
888,767,2022-10-10 03:46:59,"$3,950.18"
35,427,2022-10-08 23:03:20,$450.57
762,538,2022-10-09 21:54:19,$124.79
826,891,2022-10-11 07:00:08,"$23,986.00"
119,44,2022-10-09 11:44:48,"$9,586.59"
358,869,2022-10-10 19:33:37,$970.22
560,233,2022-10-10 06:01:45,$5.43
475,99,2022-10-09 10:21:08,$868.31
167,24,2022-10-10 13:11:52,$4.25
481,442,2022-10-08 20:23:08,$1.28
27,794,2022-10-10 09:56:07,$315.32
446,44,2022-10-10 22:37:18,$590.97
283,823,2022-10-08 17:01:01,$4.48
836,528,2022-10-08 14:30:13,"$9,857.93"
374,168,2022-10-10 20:36:34,$84.96
218,530,2022-10-09 07:22:51,$0.45
670,423,2022-10-09 02:22:38,"$4,634.06"
273,182,2022-10-09 23:32:03,$81.06
282,396,2022-10-10 05:49:12,$7.64
802,894,2022-10-08 23:55:37,"$23,068.07"
227,99,2022-10-10 20:14:02,$703.58
438,196,2022-10-08 22:18:55,"$3,048.57"
704,312,2022-10-09 09:32:31,$583.50
502,885,2022-10-10 22:53:32,"$1,044.63"
25,526,2022-10-09 02:46:12,$13.05
827,660,2022-10-11 10:25:38,$70.37
224,703,2022-10-09 01:08:20,$36.71
724,659,2022-10-10 20:39:01,"$5,455.51"
772,196,2022-10-09 20:31:06,$1.62
770,420,2022-10-08 15:38:31,"$87,444.77"
16,700,2022-10-10 16:31:48,$903.03
815,887,2022-10-10 22:17:08,"$78,467.07"
895,406,2022-10-08 19:58:12,"$92,906.25"
164,156,2022-10-10 00:11:43,$64.49
894,846,2022-10-11 07:49:52,$31.16
328,767,2022-10-10 09:37:44,$89.19
654,127,2022-10-09 13:59:56,$92.47
189,763,2022-10-08 21:21:36,"$92,936.71"
467,855,2022-10-09 10:29:04,$722.65
392,702,2022-10-09 01:19:41,$83.81
857,371,2022-10-09 07:18:17,$4.55
732,650,2022-10-11 04:21:27,$589.83
159,862,2022-10-10 11:22:10,$537.49
108,458,2022-10-11 07:41:33,$707.21
628,630,2022-10-09 21:48:09,$15.89
853,492,2022-10-10 08:14:31,$4.59
190,703,2022-10-10 18:48:42,$7.72
593,720,2022-10-11 09:46:13,$52.96
82,58,2022-10-11 08:25:45,$714.09
74,690,2022-10-11 05:51:22,$8.45
733,478,2022-10-10 15:53:39,$70.12
115,269,2022-10-08 15:17:15,$4.40
179,602,2022-10-11 05:06:16,$57.60
293,426,2022-10-09 02:46:16,$7.47
702,107,2022-10-10 02:56:04,"$69,686.54"
213,23,2022-10-10 11:58:05,$97.96
723,25,2022-10-10 16:19:19,$834.64
437,78,2022-10-10 12:27:55,"$7,709.03"
70,654,2022-10-10 15:29:12,"$91,319.19"
777,104,2022-10-08 20:51:22,"$31,690.38"
176,495,2022-10-09 03:41:32,$435.31
877,690,2022-10-09 16:34:05,"$72,037.92"
526,784,2022-10-10 17:25:58,$49.74
892,188,2022-10-09 12:06:53,$31.81
8,774,2022-10-09 15:33:18,$26.12
720,187,2022-10-10 04:31:51,$26.03
24,287,2022-10-08 12:24:08,"$3,144.49"
613,493,2022-10-09 03:58:30,$3.95
130,878,2022-10-10 09:48:23,"$2,363.00"
308,613,2022-10-09 10:59:42,$15.19
615,147,2022-10-10 09:24:02,"$4,097.17"
544,310,2022-10-09 18:22:48,$367.75
620,209,2022-10-11 07:25:04,"$8,218.62"
675,745,2022-10-10 03:06:12,"$2,711.02"
698,75,2022-10-10 04:39:40,$982.86
637,492,2022-10-10 12:36:24,"$39,564.73"
554,119,2022-10-10 09:01:54,$91.80
466,670,2022-10-11 07:12:19,"$6,126.30"
574,5,2022-10-09 14:36:57,"$7,153.60"
589,849,2022-10-09 08:22:02,$2.83
742,27,2022-10-08 20:11:19,"$1,834.70"
400,19,2022-10-10 11:22:11,$5.02
482,709,2022-10-11 01:31:41,"$1,509.31"
426,529,2022-10-09 12:48:01,$585.72
349,538,2022-10-09 11:55:08,$6.90
258,82,2022-10-08 13:56:58,"$8,710.03"
665,448,2022-10-08 15:42:43,"$38,043.45"
409,765,2022-10-10 11:48:05,"$4,388.44"
464,642,2022-10-09 16:58:06,$778.27
806,100,2022-10-10 15:42:03,"$12,058.40"
407,128,2022-10-09 08:33:18,"$77,164.40"
850,768,2022-10-08 16:48:45,$20.00
745,830,2022-10-10 20:26:37,"$19,992.66"
360,464,2022-10-08 22:16:39,"$32,969.92"
393,686,2022-10-09 23:52:15,$9.61
632,160,2022-10-08 11:50:26,"$55,522.90"
136,110,2022-10-10 12:48:19,$9.48
260,874,2022-10-08 17:57:52,$140.50
2,383,2022-10-11 05:24:49,$6.36
881,327,2022-10-11 03:16:48,$8.17
264,119,2022-10-10 01:22:00,$24.47
776,280,2022-10-10 05:29:09,"$4,104.23"
161,27,2022-10-10 07:51:40,"$56,425.68"
68,325,2022-10-11 08:28:36,"$40,537.19"
309,463,2022-10-08 16:07:10,"$54,254.89"
867,456,2022-10-09 17:59:41,"$1,701.92"
700,634,2022-10-10 19:01:35,"$82,181.21"
469,205,2022-10-08 15:05:10,$237.07
292,47,2022-10-10 05:45:42,$3.90
158,474,2022-10-10 03:50:52,"$3,566.23"
667,802,2022-10-09 14:31:58,"$3,917.79"
104,382,2022-10-09 21:54:26,$521.03
611,94,2022-10-08 12:36:54,$780.51
210,184,2022-10-11 02:26:59,$211.35
533,299,2022-10-10 23:49:32,$389.70
7,693,2022-10-09 21:16:32,"$25,299.37"
621,151,2022-10-10 03:37:08,"$48,159.74"
757,671,2022-10-09 20:23:23,$558.79
372,744,2022-10-10 16:10:15,$619.09
773,187,2022-10-09 12:47:16,$7.45
50,654,2022-10-08 19:09:19,$256.72
793,64,2022-10-09 01:58:56,"$99,560.46"
230,16,2022-10-10 14:51:36,$6.81
549,106,2022-10-10 04:35:00,$208.02
28,301,2022-10-10 23:37:51,$741.30
718,411,2022-10-11 10:16:37,$76.70
71,134,2022-10-10 16:07:16,$169.97
726,321,2022-10-08 17:00:39,$1.63
755,900,2022-10-09 19:20:03,"$6,950.60"
556,485,2022-10-09 05:46:43,$9.63
99,228,2022-10-10 16:43:37,$5.17
43,690,2022-10-09 11:20:32,$2.31
693,79,2022-10-09 00:12:20,$928.13
767,513,2022-10-08 12:56:46,"$8,573.86"
712,187,2022-10-11 08:11:11,"$81,082.86"
522,420,2022-10-08 11:33:47,"$4,130.80"
759,838,2022-10-09 07:09:14,$244.87
216,883,2022-10-11 11:06:07,$14.52
357,571,2022-10-08 14:39:39,$7.12
310,409,2022-10-08 23:06:58,$825.13
256,296,2022-10-08 21:32:26,"$27,663.19"
65,577,2022-10-10 15:30:21,"$3,202.84"
396,539,2022-10-10 02:07:58,$1.58
413,640,2022-10-11 01:47:00,$992.85
110,42,2022-10-09 19:39:37,"$87,065.83"
746,656,2022-10-09 00:16:00,$6.64
465,29,2022-10-09 06:39:12,"$24,631.87"
501,210,2022-10-11 03:37:14,$0.78
862,730,2022-10-11 01:25:43,$98.97
898,502,2022-10-10 01:59:33,$7.59
531,518,2022-10-09 20:17:33,$3.43
878,615,2022-10-08 21:39:07,$100.38
491,886,2022-10-09 13:03:28,$55.02
228,838,2022-10-09 20:00:43,$8.33
701,255,2022-10-08 21:58:49,"$25,577.60"
868,196,2022-10-10 23:20:29,"$60,154.48"
778,622,2022-10-11 02:44:28,$97.17
134,486,2022-10-10 15:26:31,"$25,190.79"
656,353,2022-10-11 00:46:01,$37.28
100,108,2022-10-09 02:18:14,$2.31
363,408,2022-10-10 04:32:49,"$46,724.35"
534,335,2022-10-10 06:03:25,"$13,712.01"
559,755,2022-10-10 05:10:00,$436.01
343,886,2022-10-10 21:52:37,$380.90
513,211,2022-10-09 04:00:15,"$95,264.46"
255,5,2022-10-11 05:36:11,$73.01
602,303,2022-10-11 00:11:39,$529.24
691,862,2022-10-11 09:53:39,$336.61
185,652,2022-10-08 22:43:49,$1.99
217,35,2022-10-11 10:32:22,$18.72
577,493,2022-10-11 05:19:19,$271.57
476,11,2022-10-09 21:31:34,$78.40
173,51,2022-10-09 15:42:21,"$2,916.47"
379,816,2022-10-09 02:10:06,$7.35
797,28,2022-10-09 03:44:14,$9.49
586,333,2022-10-10 04:49:06,"$70,545.15"
330,311,2022-10-10 13:24:56,$4.29
715,728,2022-10-10 11:02:28,$85.27
780,80,2022-10-09 03:05:47,$8.98
462,655,2022-10-08 21:16:03,$769.66
591,282,2022-10-09 08:08:16,"$22,668.75"
743,793,2022-10-08 15:42:08,"$2,212.66"
429,274,2022-10-08 21:58:32,"$4,979.33"
295,466,2022-10-09 07:32:35,$416.71
337,184,2022-10-10 15:00:44,"$62,865.92"
102,479,2022-10-09 19:55:52,"$4,257.23"
137,534,2022-10-11 04:10:36,$156.98
433,68,2022-10-08 12:09:25,$2.75
584,431,2022-10-10 13:29:00,"$8,583.69"
129,840,2022-10-11 05:01:29,"$27,920.41"
651,341,2022-10-10 04:05:32,"$60,583.48"
352,670,2022-10-09 22:25:00,"$1,136.89"
92,612,2022-10-08 16:17:16,$9.07
672,309,2022-10-10 16:23:59,$976.67
837,115,2022-10-10 21:05:14,"$6,396.55"
578,268,2022-10-09 01:09:53,$0.10
48,150,2022-10-09 23:46:19,$34.83
105,351,2022-10-10 06:32:00,"$37,188.50"
885,180,2022-10-08 22:35:47,"$65,894.06"
622,453,2022-10-08 16:18:19,$63.74
296,708,2022-10-11 04:20:20,$4.32
689,383,2022-10-09 00:54:35,$22.73
199,330,2022-10-11 10:04:18,$5.69
307,869,2022-10-10 21:48:52,$30.60
647,397,2022-10-10 00:30:39,"$24,331.07"
627,146,2022-10-11 11:30:10,$63.23
612,177,2022-10-09 18:11:09,"$17,368.26"
415,50,2022-10-09 19:14:01,"$31,132.11"
261,555,2022-10-09 03:57:06,"$4,987.89"
690,160,2022-10-09 19:16:31,"$31,039.82"
489,22,2022-10-10 18:39:11,$711.53
362,689,2022-10-11 07:20:21,$2.07
238,594,2022-10-11 04:10:37,$31.71
824,63,2022-10-10 03:52:54,"$6,252.56"
390,28,2022-10-09 10:41:11,"$75,820.54"
873,731,2022-10-11 05:28:37,$7.30
96,235,2022-10-09 20:01:56,$1.61
832,802,2022-10-08 22:58:20,"$39,072.42"
838,53,2022-10-09 15:40:01,"$29,861.36"
41,838,2022-10-10 01:55:28,$7.95
369,96,2022-10-11 01:51:57,"$82,507.37"
517,780,2022-10-09 08:16:59,"$94,835.25"
525,544,2022-10-10 05:28:13,$814.31
192,751,2022-10-11 00:57:15,"$5,704.13"
499,617,2022-10-11 04:48:06,$9.35
545,333,2022-10-09 08:38:42,$97.41
848,34,2022-10-09 05:18:03,$832.62
845,475,2022-10-10 04:10:42,"$3,626.01"
373,857,2022-10-10 10:00:06,"$31,057.67"
792,898,2022-10-10 03:40:08,"$47,493.29"
242,1,2022-10-11 10:05:04,$41.74
285,415,2022-10-08 16:04:51,"$8,891.11"
117,820,2022-10-10 17:08:43,"$5,451.52"
263,357,2022-10-09 23:55:02,"$8,433.03"
85,499,2022-10-09 18:05:21,"$98,798.84"
748,585,2022-10-11 05:11:27,$46.84
319,40,2022-10-09 04:32:23,"$80,832.75"
638,892,2022-10-10 21:47:29,$0.55
696,140,2022-10-11 05:27:18,"$68,498.37"
126,255,2022-10-09 20:47:15,$6.46
368,315,2022-10-11 01:39:53,$42.27
864,876,2022-10-10 14:34:34,"$6,736.43"
485,422,2022-10-10 05:58:29,$6.53
490,334,2022-10-09 04:13:21,$663.42
825,614,2022-10-10 03:20:54,"$38,911.87"
663,362,2022-10-10 04:49:40,$354.94
165,336,2022-10-11 05:16:06,"$90,831.58"
527,872,2022-10-11 08:31:46,$1.12
234,695,2022-10-08 16:22:11,$986.52
83,79,2022-10-11 07:03:26,$344.95
228,510,2022-10-09 21:37:43,$4.46
631,135,2022-10-10 20:47:41,"$7,217.30"
364,776,2022-10-09 02:36:38,$97.78
268,685,2022-10-10 06:47:57,"$14,758.65"
559,315,2022-10-10 21:24:41,"$9,512.09"
430,150,2022-10-10 20:15:38,$37.78
547,431,2022-10-09 16:46:17,"$6,290.12"
321,370,2022-10-09 17:41:38,"$37,294.14"
401,17,2022-10-09 21:55:21,"$4,359.06"
845,472,2022-10-10 22:58:03,$6.91
76,645,2022-10-09 19:52:35,$70.01
58,243,2022-10-11 07:48:18,$321.38
667,417,2022-10-10 06:55:05,$97.15
609,302,2022-10-08 13:42:39,"$86,326.31"
813,566,2022-10-10 08:20:55,"$5,025.33"
328,688,2022-10-09 21:19:41,$2.05
350,808,2022-10-08 18:43:03,"$55,461.25"
452,256,2022-10-08 21:44:48,"$3,938.15"
55,80,2022-10-08 21:47:39,"$4,136.00"
244,186,2022-10-10 13:28:42,"$83,103.62"
541,373,2022-10-11 01:47:30,$666.20
94,556,2022-10-09 18:32:19,$14.62
717,778,2022-10-10 09:40:23,$558.88
340,887,2022-10-09 23:41:04,$855.96
727,413,2022-10-09 09:54:11,"$6,114.77"
308,660,2022-10-10 01:36:17,"$74,260.51"
307,389,2022-10-09 13:00:09,$494.76
852,279,2022-10-11 00:38:32,"$7,301.35"
16,825,2022-10-09 10:06:54,$98.44
149,720,2022-10-08 12:34:12,$937.43
418,397,2022-10-10 13:22:52,$2.37
496,655,2022-10-10 21:25:02,$637.33
323,476,2022-10-08 22:23:54,$935.92
312,213,2022-10-11 09:51:59,$491.08
238,330,2022-10-10 08:35:03,"$3,605.54"
563,549,2022-10-11 03:14:54,$1.31
644,640,2022-10-11 11:48:44,$6.07
256,887,2022-10-11 04:03:19,"$21,059.52"
21,579,2022-10-11 01:03:16,$2.06
26,645,2022-10-08 23:11:46,$13.00
75,179,2022-10-10 02:02:59,"$4,346.54"
196,896,2022-10-08 16:22:06,$21.66
82,453,2022-10-09 11:39:45,$32.36
369,406,2022-10-09 20:08:29,$44.20
133,531,2022-10-09 14:06:19,"$98,043.56"
616,500,2022-10-10 21:21:30,"$4,233.59"
280,558,2022-10-10 02:31:04,$9.67
876,236,2022-10-11 09:06:34,$22.44
890,809,2022-10-11 06:32:06,"$96,038.33"
36,187,2022-10-09 15:39:01,$424.09
744,816,2022-10-08 22:02:27,"$2,613.96"
131,67,2022-10-08 13:26:01,$95.90
412,116,2022-10-09 21:32:42,"$4,815.76"
17,264,2022-10-09 02:05:02,$591.66
867,79,2022-10-09 21:05:01,$954.51
888,754,2022-10-10 03:47:43,"$7,145.94"
402,423,2022-10-09 15:13:07,$0.72
472,781,2022-10-09 02:49:52,$3.46
782,106,2022-10-09 16:25:13,$27.17
566,537,2022-10-09 08:28:45,$1.54
205,823,2022-10-11 03:10:16,$418.12
734,563,2022-10-10 19:21:47,$3.08
43,444,2022-10-09 22:48:44,"$8,481.36"
141,617,2022-10-10 15:07:36,"$24,661.63"
891,805,2022-10-08 18:06:09,$80.91
868,788,2022-10-09 14:58:47,$55.70
838,474,2022-10-10 00:21:50,"$3,396.49"
201,109,2022-10-10 16:02:41,$76.39
203,528,2022-10-10 12:05:31,$4.70
349,155,2022-10-09 00:59:55,$71.94
897,309,2022-10-11 08:34:09,$353.60
532,876,2022-10-08 19:12:42,$9.90
274,869,2022-10-10 14:02:18,$5.95
484,532,2022-10-09 10:21:57,$18.01
251,280,2022-10-08 15:56:29,$2.63
583,7,2022-10-10 22:30:46,"$18,812.30"
815,374,2022-10-10 02:17:37,$892.72
806,614,2022-10-09 01:56:37,"$8,180.47"
661,380,2022-10-11 02:57:14,"$4,892.87"
781,817,2022-10-10 06:16:37,"$88,725.01"
746,177,2022-10-09 14:21:25,"$3,992.77"
269,547,2022-10-09 08:25:16,$13.57
162,421,2022-10-09 23:17:37,"$30,668.27"
319,877,2022-10-08 21:51:06,"$3,178.55"
135,464,2022-10-11 09:26:47,$216.20
182,325,2022-10-10 17:53:55,"$2,716.94"
10,801,2022-10-08 23:08:29,$792.80
709,881,2022-10-10 05:42:54,$1.63
536,387,2022-10-11 03:49:54,$18.81
377,567,2022-10-08 21:01:51,$34.80
41,396,2022-10-09 02:45:54,$53.35
857,690,2022-10-10 21:04:28,"$4,177.39"
158,606,2022-10-11 00:14:07,$12.79
96,197,2022-10-09 04:52:08,"$11,253.21"
680,252,2022-10-10 19:43:18,"$3,903.60"
566,720,2022-10-10 13:41:51,$0.25
128,213,2022-10-09 23:50:33,$912.30
19,228,2022-10-08 21:32:25,$648.48
142,501,2022-10-08 17:58:05,$869.73
773,298,2022-10-09 06:31:50,"$30,181.50"
353,775,2022-10-09 17:36:38,$46.98
620,877,2022-10-09 08:45:24,$97.14
83,268,2022-10-10 19:48:42,"$55,090.37"
171,630,2022-10-09 23:04:42,$6.45
471,233,2022-10-09 05:42:47,$13.60
595,856,2022-10-11 07:45:01,"$6,020.26"
355,22,2022-10-10 09:37:00,$14.22
108,174,2022-10-10 19:49:07,$1.88
264,382,2022-10-10 05:30:38,"$2,720.04"
389,42,2022-10-09 20:20:04,"$6,933.51"
215,785,2022-10-10 03:26:56,$3.40
531,274,2022-10-08 22:17:32,"$96,505.20"
133,661,2022-10-10 23:24:27,"$4,738.20"
597,302,2022-10-08 13:08:08,$1.48
368,803,2022-10-11 06:37:32,$87.61
365,503,2022-10-09 14:09:07,"$15,215.03"
305,222,2022-10-11 05:06:33,"$1,482.69"
244,446,2022-10-09 09:11:22,$55.79
381,739,2022-10-11 00:37:56,"$79,243.83"
825,785,2022-10-11 11:35:40,$0.63
180,481,2022-10-10 05:07:00,$0.21
596,630,2022-10-10 04:32:54,$228.87
545,277,2022-10-11 00:50:27,$9.87
137,243,2022-10-08 19:43:11,"$7,127.99"
392,437,2022-10-09 07:19:51,"$7,578.62"
154,618,2022-10-08 17:58:30,"$73,551.15"
669,90,2022-10-09 10:44:15,"$7,422.65"
163,867,2022-10-10 16:27:38,$5.02
430,27,2022-10-10 00:44:07,$80.87
663,591,2022-10-09 03:34:52,"$7,305.83"
850,759,2022-10-09 08:30:46,"$16,209.08"
438,98,2022-10-08 14:56:38,"$11,479.06"
828,127,2022-10-10 17:33:37,$8.13
770,260,2022-10-10 23:05:49,"$94,749.72"
758,663,2022-10-10 06:58:13,"$47,125.76"
635,117,2022-10-10 14:55:32,"$2,800.81"
313,563,2022-10-11 08:31:29,$71.90
61,324,2022-10-10 11:00:39,$396.29
432,393,2022-10-10 12:14:52,$2.33
874,553,2022-10-08 16:00:51,"$98,593.38"
740,63,2022-10-10 20:20:02,$65.62
616,60,2022-10-08 16:41:28,$14.62
86,34,2022-10-08 18:45:53,"$3,499.52"
839,23,2022-10-11 09:55:47,"$36,725.62"
604,884,2022-10-08 22:22:26,$7.36
503,547,2022-10-10 22:57:10,$237.31
290,502,2022-10-09 07:48:12,"$56,963.84"
782,696,2022-10-10 22:43:26,"$9,952.00"
744,282,2022-10-11 07:19:38,$4.81
13,242,2022-10-10 00:17:19,$554.51
504,603,2022-10-10 19:07:22,$2.30
861,769,2022-10-10 17:59:04,"$3,594.69"
651,273,2022-10-10 23:55:02,$55.59
51,817,2022-10-10 23:14:27,"$55,603.24"
66,672,2022-10-10 20:34:14,"$8,379.33"
647,408,2022-10-09 10:37:58,"$8,031.09"
265,297,2022-10-11 00:31:30,$383.08
254,513,2022-10-10 18:24:11,$7.42
683,53,2022-10-10 10:18:22,$358.26
336,678,2022-10-11 08:22:53,$0.49
623,512,2022-10-08 15:13:30,"$6,640.17"
203,687,2022-10-09 23:47:27,$5.16
378,534,2022-10-08 17:52:12,"$6,280.74"
82,411,2022-10-10 03:03:20,"$8,105.66"
319,841,2022-10-09 17:32:16,$43.95
157,852,2022-10-09 12:08:18,"$59,708.30"
888,169,2022-10-09 11:27:22,$10.04
885,481,2022-10-09 15:10:00,$9.17
810,289,2022-10-09 07:18:45,"$47,666.87"
820,485,2022-10-10 00:12:22,$921.71
860,18,2022-10-11 02:09:30,"$75,170.23"
786,837,2022-10-10 12:44:27,"$9,248.40"
472,827,2022-10-09 19:26:15,"$95,418.30"
602,844,2022-10-09 19:22:01,"$1,788.56"
667,197,2022-10-11 01:06:06,$26.82
256,837,2022-10-11 10:21:30,$5.54
498,629,2022-10-10 16:23:25,$4.71
550,183,2022-10-10 07:06:21,$802.12
113,253,2022-10-11 09:21:21,$7.14
480,277,2022-10-09 19:05:12,$25.59
802,56,2022-10-09 15:29:12,"$1,435.91"
761,682,2022-10-09 20:39:55,"$3,958.69"
73,524,2022-10-09 15:16:20,"$20,327.93"
526,255,2022-10-08 21:05:57,"$4,725.55"
703,804,2022-10-08 21:12:07,"$96,247.88"
529,445,2022-10-09 05:56:50,$22.68
449,445,2022-10-09 03:23:46,"$5,615.43"
689,894,2022-10-08 19:09:09,"$14,676.34"
401,172,2022-10-08 15:17:41,$20.82
8,139,2022-10-08 16:29:14,$34.03
721,565,2022-10-10 06:30:40,$4.46
546,222,2022-10-11 01:05:48,"$5,018.76"
699,83,2022-10-10 01:21:09,"$5,414.28"
879,224,2022-10-10 11:19:21,$34.63
559,105,2022-10-09 03:37:02,$738.05
251,332,2022-10-09 23:05:31,"$6,839.78"
200,101,2022-10-09 00:08:17,$4.26
798,274,2022-10-09 17:35:03,"$31,710.14"
174,375,2022-10-10 03:48:44,$2.16
532,163,2022-10-10 18:46:46,$157.50
589,318,2022-10-08 23:01:17,$95.55
234,549,2022-10-09 17:38:01,"$6,983.60"
887,378,2022-10-09 17:58:35,$7.93
375,342,2022-10-09 21:35:41,"$98,701.10"
60,434,2022-10-10 12:03:01,$43.89
878,710,2022-10-11 07:45:38,"$70,744.98"
711,152,2022-10-09 20:02:17,$51.39
454,87,2022-10-09 21:34:02,"$8,759.64"
505,275,2022-10-10 11:42:31,"$3,802.05"
263,576,2022-10-08 21:57:34,"$8,478.05"
227,437,2022-10-10 02:42:58,"$27,343.69"
894,130,2022-10-10 13:56:08,$51.25
749,831,2022-10-10 04:06:34,"$86,357.26"
719,688,2022-10-08 12:44:37,$79.09
500,480,2022-10-10 12:02:13,$60.18
655,277,2022-10-10 13:26:35,$56.92
16,25,2022-10-10 18:21:51,"$57,414.69"
722,890,2022-10-09 18:50:38,$5.58
189,438,2022-10-10 21:22:03,"$4,224.48"
656,407,2022-10-10 03:40:18,$367.89
441,700,2022-10-09 13:44:38,$7.81
692,851,2022-10-11 07:02:09,$94.69
293,811,2022-10-11 07:21:04,"$2,069.46"
199,367,2022-10-09 12:22:15,$58.84
282,757,2022-10-10 07:39:02,"$61,619.53"
650,207,2022-10-08 21:49:46,"$2,728.65"
881,466,2022-10-10 08:47:49,$94.77
422,723,2022-10-11 06:33:59,$160.43
603,312,2022-10-09 08:46:37,"$60,911.16"
52,870,2022-10-10 07:02:27,$99.65
232,517,2022-10-10 07:24:49,"$6,594.96"
877,413,2022-10-10 02:14:55,$0.70
230,181,2022-10-08 13:00:23,$4.97
391,500,2022-10-09 22:16:28,"$76,276.05"
315,448,2022-10-08 18:58:12,"$30,112.84"
634,743,2022-10-08 12:27:28,$844.15
496,573,2022-10-09 15:39:50,"$6,320.20"
285,435,2022-10-10 07:16:29,$247.27
833,851,2022-10-11 09:48:14,"$69,466.06"
9,72,2022-10-08 22:23:15,"$88,356.66"
859,169,2022-10-09 13:02:13,"$6,958.68"
685,313,2022-10-09 06:55:06,"$39,677.91"
341,69,2022-10-11 03:40:45,$824.79
208,820,2022-10-10 15:05:34,"$85,494.16"
746,292,2022-10-09 22:09:57,"$85,964.86"
102,727,2022-10-08 18:49:21,$76.00
297,264,2022-10-08 19:22:34,"$41,431.94"
513,95,2022-10-08 23:59:07,$3.29
475,789,2022-10-10 12:27:46,"$60,159.38"
280,35,2022-10-10 18:09:50,$9.06
393,725,2022-10-08 18:27:13,"$4,769.09"
614,686,2022-10-08 12:16:21,"$84,636.95"
192,534,2022-10-09 08:02:34,$12.69
896,622,2022-10-09 22:26:26,"$3,996.82"
688,66,2022-10-10 07:51:34,$65.47
36,590,2022-10-11 09:49:10,$1.51
815,245,2022-10-09 09:15:59,$4.41
144,49,2022-10-09 21:33:52,$527.15
42,494,2022-10-08 14:41:12,$731.98
334,321,2022-10-10 20:24:22,"$18,649.19"
278,671,2022-10-09 22:36:30,"$73,223.81"
99,682,2022-10-10 09:12:11,$280.56
447,6,2022-10-11 04:29:57,$1.87
536,268,2022-10-10 14:45:22,$489.39
54,221,2022-10-10 12:07:22,"$96,452.54"
709,323,2022-10-10 01:18:28,"$3,044.45"
636,586,2022-10-10 02:56:03,$594.90
308,541,2022-10-09 16:46:01,$368.16
434,694,2022-10-08 16:31:55,$902.37
191,210,2022-10-11 00:24:30,$5.31
837,789,2022-10-10 11:09:20,"$3,847.45"
543,21,2022-10-08 12:17:34,"$99,970.25"
206,332,2022-10-11 10:31:01,$471.58
735,881,2022-10-09 04:23:36,$488.54
311,690,2022-10-11 11:41:21,$18.83
